,DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
14083,3520.75,1.4507,4.7296,5.0713,2.6575,4.5,5.5,4.5287,2.9749,34.4429,30.1069,72.457,30.0793,78.9158,21.4221,93.2134,21.3129,69.9619,32.4989,31.5989,97.2629,97.2821,0.0,0.0,0.0,0.0,40.5999,28.6495,0.0,30.4165,0.0,65.7056,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14084,3521.0,1.452,4.7963,4.9737,2.5908,4.5,5.5,4.5371,2.9748,34.2928,30.1317,72.2779,30.1041,78.8953,23.455,106.4749,23.3446,71.4312,32.5185,31.6185,97.5417,97.5609,0.0,0.0,0.0,0.0,40.6302,18.3806,0.0,30.5876,0.0,64.5931,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
15681,3920.25,3.3343,5.5416,4.2414,3.3389,4.5,5.3684,3.1768,2.9773,37.2287,28.5131,72.7195,28.4717,84.769,24.5571,98.6261,24.4404,69.3971,40.5594,29.8921,92.0348,92.0525,0.0,0.0,0.0,50.5554,0.0,26.9308,0.0,31.5155,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15682,3920.5,3.398,5.4075,4.1548,3.3232,4.5,5.4368,3.2874,2.9774,37.2632,28.3822,72.6329,28.3409,84.7254,24.6183,98.6873,24.5017,69.4882,40.6143,29.7609,91.9695,91.9872,0.0,0.0,0.0,50.5114,0.0,26.9308,0.0,31.5069,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
14981,3745.25,0.8441,2.1758,4.535,1.5235,4.5,5.5,2.6504,2.9742,33.6421,26.607,91.2747,26.6654,85.3978,22.7637,105.6226,22.6557,71.9161,29.5377,28.6377,98.7471,98.7667,0.0,33.4629,0.0,49.3043,0.0,18.5736,0.0,30.229,0.0,83.0507,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14982,3745.5,0.8295,2.1765,4.6676,1.6512,4.5,5.5,2.8291,2.9742,33.6353,26.609,91.3553,26.6672,85.4889,22.7589,105.6176,22.6512,72.0472,29.5378,28.6378,98.7597,98.7793,0.0,33.4146,0.0,49.2575,0.0,18.5736,0.0,30.1872,0.0,82.9546,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
14024,3506.0,1.4818,1.6666,4.834,3.6198,4.5,5.3624,4.1721,2.9901,23.1467,26.4362,92.1472,26.5072,80.1016,28.0441,113.651,28.0441,59.6547,29.2536,28.3536,117.5767,0.0,0.0,32.8148,0.0,0.0,37.1854,14.7546,0.0,0.0,0.0,85.6383,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14025,3506.25,1.4484,1.7081,4.9712,3.6812,4.5,5.2917,3.854,2.9901,23.1264,26.4686,92.2417,26.5394,80.154,28.019,113.6259,28.019,59.3971,29.2825,28.3825,117.6121,0.0,0.0,32.7758,0.0,0.0,37.1698,14.7546,0.0,0.0,0.0,85.1845,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
14003,3500.75,3.3599,1.3587,3.6666,2.1791,4.5,5.5,2.7184,2.9899,22.4149,27.2916,69.9115,27.2656,78.0201,22.1321,102.7148,22.0162,67.3824,29.7343,28.8343,118.8461,0.0,0.0,0.0,0.0,0.0,39.2801,21.1115,0.0,31.3963,0.0,76.6538,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14004,3501.0,3.25,1.4579,3.5586,2.1279,4.5,5.5,2.6598,2.99,22.5318,27.3842,68.6419,27.3581,77.8944,22.0799,101.1793,21.9688,69.7096,29.8281,28.9281,118.6436,0.0,0.0,0.0,0.0,0.0,39.4338,22.5869,0.0,30.692,0.0,76.6993,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
14926,3731.5,4.481,2.9739,3.4384,2.9476,4.5,5.29,2.592,2.9909,26.2441,22.9168,86.8874,22.9794,84.1252,25.0865,102.5251,24.967,68.5257,38.7301,24.6689,112.1489,0.0,0.0,33.8881,0.0,48.0121,0.0,24.1241,0.0,31.9179,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14927,3731.75,4.4707,2.7567,3.5461,2.9929,4.5,5.3477,2.6678,2.9909,26.2358,22.7239,86.8862,22.786,84.106,25.0804,102.519,24.9611,68.5838,38.7203,24.4732,112.1636,0.0,0.0,33.7718,0.0,47.9168,0.0,24.1241,0.0,31.8996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8060,2015.0,1.5255,1.961,3.5224,4.3523,4.5,5.4769,1.6616,2.9898,22.1559,26.3166,87.4023,26.3873,85.7461,26.2262,102.6455,26.2262,55.8094,29.2464,28.3464,119.2941,0.0,0.0,35.5858,0.0,0.0,48.9484,24.9541,0.0,0.0,0.0,77.7145,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8061,2015.25,1.4561,1.9429,3.6313,4.3844,4.5,5.3692,1.252,2.9898,22.109,26.2966,87.4657,26.3671,85.7645,26.1691,102.5884,26.1691,55.4638,29.2237,28.3237,119.3752,0.0,0.0,35.538,0.0,0.0,48.9279,24.9541,0.0,0.0,0.0,77.4168,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
6969,1742.25,2.0188,5.0791,4.9809,2.6083,4.5,5.385,1.0296,2.975,34.5762,29.2783,90.9281,29.3444,85.198,18.3989,97.8981,18.1211,81.8622,32.1867,31.2867,97.015,97.0341,0.0,35.2612,0.0,0.0,50.7522,22.2915,0.0,25.1919,25.1534,71.2921,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
6970,1742.5,1.9961,5.0402,5.1057,2.6531,4.5,5.5,1.3415,2.975,34.5883,29.2524,90.9962,29.3183,85.2243,19.5996,99.074,19.3656,88.366,32.162,31.262,96.9925,97.0116,0.0,35.2068,0.0,0.0,50.7259,22.2915,0.0,22.9601,22.9232,71.7232,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
11345,2836.25,5.4016,5.4254,4.8787,3.2359,4.5,5.5,4.4682,2.9796,39.8401,28.503,76.4906,28.4638,87.5192,30.8287,116.5796,30.7224,80.818,44.1435,29.8721,87.0357,87.052,0.0,0.0,0.0,0.0,49.1087,14.6227,0.0,29.9702,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11346,2836.5,5.5066,5.2951,4.8342,3.3807,4.5,5.4921,4.7635,2.9803,40.7087,28.3799,76.4461,28.3409,87.5845,35.9215,121.6124,35.9215,61.5907,45.5203,29.7484,85.3504,85.3662,0.0,0.0,0.0,0.0,49.0094,14.6227,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
14973,3743.25,1.03,2.2402,3.6268,1.3416,4.5,5.3655,2.1059,2.9895,20.9544,26.2772,87.5411,26.345,82.7237,19.5956,95.8624,19.4834,66.6722,29.1566,28.2566,121.3649,0.0,0.0,35.4836,0.0,50.5143,0.0,25.138,0.0,30.8577,0.0,65.416,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14974,3743.5,0.9809,2.2163,3.7365,1.3249,4.5,5.3951,2.0983,2.9741,33.5597,26.5838,87.7207,26.6518,82.7857,21.1607,97.4291,21.0458,66.8778,29.5589,28.6589,98.8994,98.9191,0.0,35.5565,0.0,50.6376,0.0,25.138,0.0,31.2599,0.0,82.3953,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
14871,3717.75,3.1261,3.4882,3.0041,3.3525,4.5,5.5,3.0986,2.975,34.56,27.8457,86.5026,27.9221,84.4386,21.5913,89.6307,21.4772,67.7175,30.8612,29.9612,97.0452,97.0643,0.0,36.946,0.0,50.4447,0.0,31.2538,0.0,31.1396,0.0,85.5356,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14872,3718.0,3.0793,3.4833,3.1079,3.3159,4.5,5.5,3.0437,2.9749,34.4671,27.8264,85.6932,27.9051,84.1984,22.0764,94.36,21.9591,66.5975,30.8466,29.9466,97.2178,97.237,0.0,37.3762,0.0,50.5573,0.0,28.2908,0.0,31.6078,0.0,84.9208,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
7011,1752.75,3.7066,0.6792,4.2549,3.1557,4.5,5.466,1.2602,2.9773,37.1731,20.8274,86.9263,20.8836,82.8319,21.2907,102.4739,21.0076,84.0948,40.4862,22.5539,92.1403,92.158,0.0,32.5702,0.0,0.0,47.5446,20.5795,0.0,25.4503,25.4117,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
7012,1753.0,3.7482,0.5108,4.3599,3.1235,4.5,5.4825,1.5487,2.9759,35.5611,25.5227,88.9459,25.5853,84.3543,29.9918,110.6075,29.9918,55.3548,28.6575,27.7575,95.1767,95.1953,0.0,34.2177,0.0,0.0,49.2593,21.0091,0.0,0.0,0.0,110.8972,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
13906,3476.5,3.1835,4.0056,3.3332,3.0842,4.5,5.5,4.2073,2.9765,36.3043,27.7369,69.3424,27.7111,78.526,23.8414,98.1356,23.7292,70.9073,39.5442,29.0451,93.7811,93.7992,0.0,0.0,0.0,0.0,39.2374,26.7517,0.0,30.8609,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13907,3476.75,3.2269,3.9014,3.2232,2.9762,4.5,5.5,4.2683,2.9765,36.3283,27.6327,69.2324,27.6068,78.4189,23.8834,98.1775,23.7712,70.964,39.5823,28.9409,93.7359,93.754,0.0,0.0,0.0,0.0,39.2394,26.7517,0.0,30.8565,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
7054,1763.5,3.8812,5.1517,3.3277,3.4879,4.5,5.3909,0.9877,2.9757,35.3447,29.5091,90.7985,29.5767,85.8042,20.3609,102.0669,20.0762,82.9731,32.4725,31.5725,95.5817,95.6004,0.0,35.469,0.0,0.0,50.5646,20.0134,0.0,25.5248,25.4862,80.8044,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
7055,1763.75,3.8414,5.138,3.4626,3.5241,4.5,5.5,1.3307,2.9757,35.368,29.5008,90.8779,29.5682,85.8288,21.6203,103.3,21.3823,89.9061,32.4655,31.5655,95.5381,95.5568,0.0,35.4185,0.0,0.0,50.5479,20.0134,0.0,23.1749,23.1379,81.1954,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
15823,3955.75,2.6304,4.8794,3.8262,2.0553,4.5,5.5,4.227,2.9771,36.9375,27.8354,70.6224,27.7937,83.6758,26.3422,110.7826,26.2285,72.6731,40.1603,29.2159,92.5862,92.604,0.0,0.0,0.0,50.7638,0.0,16.5528,0.0,31.0792,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15824,3956.0,2.7044,4.7447,3.7231,2.0453,4.5,5.5,4.3575,2.9766,36.3375,27.7015,69.653,27.6599,83.5655,23.7334,98.9002,23.6187,69.5638,39.4375,29.0819,93.7185,93.7367,0.0,0.0,0.0,50.752,0.0,26.0532,0.0,31.2267,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
15972,3993.0,2.1382,3.8376,4.1384,2.1684,4.5,5.3563,4.1722,2.9901,23.1813,28.8976,72.4541,28.8554,84.0295,27.6694,107.3293,27.6694,57.2309,31.3705,30.4705,117.5166,0.0,0.0,0.0,0.0,51.1161,0.0,21.9797,0.0,0.0,0.0,68.4353,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15973,3993.25,2.0885,3.8835,4.0501,2.1621,4.5,5.26,3.7173,2.9901,23.1538,28.9272,72.3658,28.8849,84.032,27.635,107.2949,27.635,56.8677,31.397,30.497,117.5643,0.0,0.0,0.0,0.0,51.1295,0.0,21.9797,0.0,0.0,0.0,67.8367,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
6975,1743.75,1.9799,5.1088,5.1243,2.9436,4.5,5.5,1.6349,2.9751,34.6258,30.199,74.4964,30.1574,86.0191,28.2135,107.4528,28.2135,56.119,32.6726,31.7726,96.9227,96.9418,0.0,0.0,0.0,0.0,50.7481,22.3915,0.0,0.0,0.0,69.0647,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
6976,1744.0,2.0059,5.1574,5.0476,3.0107,4.5,5.3948,1.2438,2.9752,34.8302,30.2903,73.3179,30.2489,86.536,28.5996,109.8648,28.5996,55.1591,32.7685,31.8685,96.5421,96.5611,0.0,0.0,0.0,0.0,50.5346,20.3193,0.0,0.0,0.0,70.2553,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
7087,1771.75,4.43,4.817,3.743,2.7642,4.5,5.4029,1.1266,2.9777,37.6816,27.8044,69.6628,27.7634,84.4351,21.457,101.328,21.1646,83.1051,41.2144,29.1819,91.175,91.1924,0.0,0.0,0.0,0.0,50.3403,21.9341,0.0,25.8949,25.856,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
7088,1772.0,4.479,4.6834,3.6321,2.7714,4.5,5.5,1.4618,2.9774,37.3188,27.6891,71.9441,27.6484,84.8051,21.188,95.8366,20.9426,88.5927,40.8573,29.0649,91.864,91.8816,0.0,0.0,0.0,0.0,50.0936,26.5302,0.0,23.5617,23.5244,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
14077,3519.25,1.4643,4.6278,4.9128,3.0445,4.5,5.5,4.2099,2.9747,34.2261,29.0633,88.3152,29.1523,79.0514,22.769,102.4981,22.6602,71.5094,31.8737,30.9737,97.6655,97.6848,0.0,36.6181,0.0,0.0,39.8773,21.972,0.0,30.3553,0.0,69.9404,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14078,3519.5,1.4604,4.6105,5.0163,2.9838,4.5,5.5,4.3082,2.9747,34.2225,29.0478,88.3783,29.1365,79.0017,22.7695,102.4985,22.6608,71.5845,31.8582,30.9582,97.6722,97.6915,0.0,36.5745,0.0,0.0,39.9007,21.972,0.0,30.3324,0.0,70.0359,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
11226,2806.5,3.8762,3.5175,3.0768,3.2956,4.5,5.3428,2.0117,2.9754,35.0303,27.8817,85.8167,27.9605,84.5119,22.7672,94.1801,22.6492,66.9332,30.9354,30.0354,96.1691,96.188,0.0,37.3393,0.0,0.0,50.4012,28.9278,0.0,31.71,0.0,90.5639,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11227,2806.75,3.8281,3.525,3.1737,3.2703,4.5,5.3731,2.0034,2.9754,35.0091,27.8881,85.8841,27.9666,84.4942,22.7309,94.1437,22.613,66.9349,30.9394,30.0394,96.2087,96.2276,0.0,37.3062,0.0,0.0,50.4133,28.9278,0.0,31.6991,0.0,90.2599,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
15899,3974.75,3.8834,5.3718,4.6857,2.761,4.5,5.5,3.4967,2.9759,35.6373,29.7271,90.1462,29.7974,85.8829,25.7916,109.3932,25.6742,70.2467,32.7079,31.8079,95.034,95.0525,0.0,35.965,0.0,50.6618,0.0,17.6626,0.0,31.6268,0.0,82.1776,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15900,3975.0,3.8702,5.36,4.8061,2.8321,4.5,5.5,3.5429,2.976,35.6769,29.7371,91.4545,29.8034,86.1203,25.5501,107.678,25.4357,71.5286,32.7057,31.8057,94.9599,94.9784,0.0,35.2221,0.0,50.5455,0.0,19.4328,0.0,31.1831,0.0,82.4001,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
15946,3986.5,3.4312,0.7496,5.0847,3.2858,4.5,5.5,4.4131,2.9903,23.6365,25.4554,91.7763,25.5106,87.2032,24.8043,109.9877,24.6998,75.667,28.444,27.544,116.7245,0.0,0.0,32.429,0.0,47.7119,0.0,15.4883,0.0,29.6968,0.0,97.043,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15947,3986.75,3.3452,0.7945,5.2183,3.4432,4.5,5.5,4.6708,2.9902,23.5927,25.4877,91.8687,25.5427,87.3224,24.7602,109.9433,24.6561,75.8393,28.471,27.571,116.8008,0.0,0.0,32.3907,0.0,47.6638,0.0,15.4883,0.0,29.6284,0.0,96.4338,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
8075,2018.75,1.1872,2.5884,5.311,2.9098,4.5,5.351,1.0442,2.9748,34.3381,28.1394,75.1641,28.1003,87.2427,19.5198,103.9445,19.2517,84.1807,30.6603,29.7603,97.4576,97.4769,0.0,0.0,0.0,0.0,49.0628,16.6933,0.0,24.7124,24.6743,79.752,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8076,2019.0,1.1785,2.6698,5.2401,3.0572,4.5,5.5,1.4407,2.9751,34.669,28.3189,75.5755,28.2809,88.9337,22.1326,108.4696,21.933,94.8478,30.8417,29.9417,96.8423,96.8614,0.0,0.0,0.0,0.0,48.255,13.7502,0.0,21.0761,21.0406,80.9896,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
14089,3522.25,1.512,5.1093,4.4678,2.1961,4.5,5.4049,4.3692,2.975,34.5657,30.4541,70.1962,30.4255,78.0957,28.2453,110.3298,28.2453,57.1919,32.8506,31.9506,97.0345,97.0536,0.0,0.0,0.0,0.0,41.3701,19.4085,0.0,0.0,0.0,65.7127,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14090,3522.5,1.5492,5.1739,4.3553,2.0481,4.5,5.3077,3.9035,2.975,34.5906,30.509,70.0837,30.4804,77.9992,28.2839,110.3684,28.2839,56.8216,32.9054,32.0054,96.9883,97.0074,0.0,0.0,0.0,0.0,41.4683,19.4085,0.0,0.0,0.0,65.5585,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
14028,3507.0,1.3518,1.826,5.3815,3.8645,4.5,5.0674,2.9161,2.9901,23.2296,27.8966,76.6175,27.8733,81.5741,28.3694,116.175,28.3694,60.1296,30.3285,29.4285,117.4325,0.0,0.0,0.0,0.0,0.0,37.1032,10.6794,0.0,0.0,0.0,76.83,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14029,3507.25,1.3347,1.9315,5.3304,3.9832,4.5,5.0081,2.7361,2.9901,23.2231,27.9661,76.5664,27.9428,81.6764,28.3588,116.1644,28.3588,59.97,30.394,29.494,117.4439,0.0,0.0,0.0,0.0,0.0,37.0778,10.6794,0.0,0.0,0.0,76.1428,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
11212,2803.0,4.5076,2.1295,4.4742,3.7876,4.5,5.084,2.9065,2.9761,35.8713,28.5649,72.248,28.5239,85.2322,30.1271,105.3243,30.1271,55.2522,31.2086,30.3086,94.5951,94.6135,0.0,0.0,0.0,0.0,50.3218,25.9755,0.0,0.0,0.0,97.5683,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11213,2803.25,4.5009,2.2547,4.3804,3.7811,4.5,4.9732,2.4141,2.976,35.6557,28.5437,72.1542,28.5027,85.2221,24.2573,99.5223,24.1374,67.4973,31.1712,30.2712,94.9996,95.0181,0.0,0.0,0.0,0.0,50.3162,25.9755,0.0,31.9745,0.0,95.2117,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
15980,3995.0,1.6096,4.0684,3.3796,2.151,4.5,5.1007,2.2941,2.9898,22.1369,28.9013,69.2863,28.8592,84.1522,21.0639,98.6649,20.9489,66.7861,31.3151,30.4151,119.3268,0.0,0.0,0.0,0.0,51.0573,0.0,23.9768,0.0,31.2584,0.0,56.0684,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15981,3995.25,1.5324,4.0817,3.2686,2.1555,4.5,5.1324,2.2742,2.9898,22.0959,28.909,69.1754,28.8668,84.1575,21.0142,98.6152,20.8994,66.7799,31.32,30.42,119.3977,0.0,0.0,0.0,0.0,51.0584,0.0,23.9768,0.0,31.2456,0.0,55.4342,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
11534,2883.5,4.6434,5.1238,5.2558,4.3444,4.5,5.5,4.473,2.9771,36.9551,33.4562,76.2398,33.4562,68.8875,28.0919,114.2848,27.9843,77.4205,35.7426,34.8426,92.553,92.5708,0.0,0.0,0.0,0.0,0.0,13.9054,0.0,30.1748,0.0,69.679,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11535,2883.75,4.6735,5.3087,5.2007,4.1289,4.5,5.5,4.7753,2.9771,36.989,33.5811,76.1847,33.5811,68.672,28.1436,114.3362,28.0363,77.6499,35.8639,34.9639,92.4888,92.5066,0.0,0.0,0.0,0.0,0.0,13.9054,0.0,30.1199,0.0,68.9988,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
11423,2855.75,4.5898,4.2743,3.8501,3.9572,4.5,5.5,3.0427,2.9759,35.5919,28.6792,88.8576,28.7512,85.9009,25.1018,104.01,24.9868,70.7775,31.7129,30.8129,95.119,95.1376,0.0,36.1008,0.0,0.0,50.0972,22.7715,0.0,31.272,0.0,91.2009,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11424,2856.0,4.5493,4.2875,3.9669,3.9869,4.5,5.5,3.1402,2.9759,35.6066,28.7008,90.0314,28.7685,85.2713,24.4391,99.9869,24.324,70.0637,31.7257,30.8257,95.0915,95.1101,0.0,35.4453,0.0,0.0,50.4258,25.741,0.0,31.287,0.0,90.978,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
14863,3715.75,3.44,2.8622,3.6725,3.408,4.5,5.5,3.4292,2.9751,34.6512,28.6041,69.026,28.5632,85.498,23.8439,103.9007,23.7248,67.4361,31.1657,30.2657,96.8755,96.8946,0.0,0.0,0.0,50.2326,0.0,21.6507,0.0,31.8743,0.0,85.1855,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14864,3716.0,3.3953,2.955,3.5569,3.4416,4.5,5.5,3.3205,2.9754,34.9985,28.7448,70.2724,28.7035,85.1289,23.1624,97.4929,23.0472,68.734,31.3161,30.4161,96.2284,96.2473,0.0,0.0,0.0,50.4907,0.0,26.7243,0.0,31.3025,0.0,86.4422,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
11241,2810.25,3.5912,3.8484,4.9361,4.433,4.5,5.5,3.939,2.9763,35.9943,30.3404,93.8108,30.4422,68.7262,26.6397,112.1997,26.5322,76.0159,32.8918,31.9918,94.3642,94.3825,0.0,34.1894,0.0,0.0,0.0,14.922,0.0,30.1601,0.0,82.4123,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11242,2810.5,3.6062,3.9764,5.0818,4.2078,4.5,5.5,4.2146,2.9763,36.0134,30.4352,93.9357,30.537,68.5011,26.671,112.2308,26.5638,76.2221,32.9832,32.0832,94.3282,94.3466,0.0,34.1714,0.0,0.0,0.0,14.922,0.0,30.1061,0.0,81.8765,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
9416,2354.0,4.5273,4.8784,4.5557,3.6441,4.5,5.5,3.5386,2.9765,36.2617,29.3505,92.5848,29.4135,87.89,27.114,112.0167,27.0024,74.5039,32.3492,31.4492,93.8613,93.8795,0.0,34.3305,0.0,0.0,49.4123,15.9031,0.0,30.764,0.0,91.4195,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
9417,2354.25,4.5219,4.8988,4.6958,3.7824,4.5,5.5,3.7669,2.9765,36.2607,29.3711,92.677,29.4338,87.9936,27.1188,112.0213,27.0075,74.6721,32.3675,31.4675,93.8632,93.8814,0.0,34.2878,0.0,0.0,49.3689,15.9031,0.0,30.715,0.0,91.2587,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
7056,1764.0,3.8054,5.1254,3.5973,3.5602,4.5,5.5,1.7406,2.9759,35.6254,29.5052,90.01,29.5761,86.8013,30.3639,113.4736,30.3639,55.8267,32.4916,31.5916,95.0562,95.0748,0.0,35.9165,0.0,0.0,50.0587,18.1947,0.0,0.0,0.0,84.3204,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
7057,1764.25,3.8226,5.121,3.7244,3.6495,4.5,5.3922,1.3279,2.9759,35.6332,29.5026,90.0885,29.5734,86.8651,30.3791,113.4888,30.3791,55.4789,32.4888,31.5888,95.0416,95.0602,0.0,35.8705,0.0,0.0,50.0246,18.1947,0.0,0.0,0.0,84.4511,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
