,DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
15453,3863.25,3.0221,3.2692,3.627,3.1824,4.5,5.5,3.795,2.9752,34.7813,27.6579,88.0845,27.7289,84.7506,23.0974,98.9122,22.9828,68.9614,30.6738,29.7738,96.6332,96.6522,0.0,35.9607,0.0,0.0,50.1625,25.5194,0.0,31.2168,0.0,88.7233,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15454,3863.5,2.9882,3.2761,3.7398,3.189,4.5,5.5,3.7692,2.9752,34.7661,27.6644,88.1595,27.7352,84.7571,23.0689,98.8836,22.9543,68.935,30.6782,29.7782,96.6616,96.6806,0.0,35.922,0.0,0.0,50.1624,25.5194,0.0,31.2162,0.0,88.4876,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
9064,2266.0,1.8567,4.148,3.1567,2.6831,4.5,5.327,4.0043,2.99,22.6904,29.0703,69.468,29.0289,85.2007,26.3376,97.6558,26.3376,55.2667,31.5065,30.6065,118.3688,0.0,0.0,0.0,0.0,0.0,50.5927,28.9479,0.0,0.0,0.0,61.7287,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9065,2266.25,1.7981,4.1775,3.0493,2.7285,4.5,5.214,3.4669,2.99,22.6579,29.0893,69.3606,29.0479,85.2392,26.2969,97.6151,26.2969,54.8386,31.5226,30.6226,118.4251,0.0,0.0,0.0,0.0,0.0,50.5828,28.9479,0.0,0.0,0.0,61.1315,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
16905,4226.25,0.9869,4.0162,5.2911,4.0208,4.5,5.5,3.6034,2.975,34.5174,29.2589,75.4885,29.2197,88.2539,23.3708,105.876,23.2644,73.3352,31.7365,30.8365,97.1244,97.1436,0.0,0.0,0.0,0.0,49.1199,18.9917,0.0,29.9779,0.0,71.9504,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16906,4226.5,1.0092,4.0768,5.2247,4.1639,4.5,5.5,3.8039,2.975,34.5355,29.3131,75.4221,29.2739,88.3707,23.4037,105.9088,23.2976,73.4911,31.7892,30.8892,97.0908,97.1099,0.0,0.0,0.0,0.0,49.0869,18.9917,0.0,29.9397,0.0,71.721,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
13734,3433.5,1.1291,4.3596,4.6597,3.3167,4.5,5.4782,1.7103,2.9751,34.6402,28.6939,92.279,28.7552,86.5261,22.8051,103.2316,22.6896,68.2708,31.5907,30.6907,96.896,96.9151,0.0,34.1206,0.0,0.0,49.7784,21.2725,0.0,31.3335,0.0,74.5199,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13735,3433.75,1.1492,4.335,4.7973,3.4106,4.5,5.5,1.8626,2.9751,34.6515,28.6774,92.355,28.7384,86.589,22.9949,103.4183,22.8849,71.1777,31.5747,30.6747,96.8749,96.894,0.0,34.065,0.0,0.0,49.7373,21.2725,0.0,30.5249,0.0,74.8484,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
13066,3266.5,1.0078,1.8006,5.1629,2.7403,4.5,5.5,4.5834,2.9748,34.2904,26.2997,91.3429,26.3574,85.7217,23.9452,109.0158,23.8409,74.8921,29.2677,28.3677,97.5461,97.5653,0.0,33.2314,0.0,0.0,48.9455,15.654,0.0,29.6703,0.0,90.1808,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13067,3266.75,1.0191,1.8221,5.292,2.8426,4.5,5.4969,4.7852,2.975,34.5296,26.3621,91.4456,26.4197,85.8126,28.2321,113.2437,28.2321,59.8238,29.346,28.446,97.1018,97.1209,0.0,33.2064,0.0,0.0,48.9303,15.654,0.0,0.0,0.0,92.6799,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
12108,3027.0,0.9379,2.5958,5.2252,3.4108,4.5,5.032,2.9207,2.9757,35.3776,30.9217,76.2193,30.9217,67.7899,29.0825,115.3201,29.0825,58.734,33.2076,32.3076,95.5201,95.5388,0.0,0.0,0.0,0.0,0.0,13.7273,0.0,0.0,0.0,69.6051,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12109,3027.25,1.0104,2.7805,5.1702,3.1889,4.5,4.9553,2.6203,2.9758,35.4334,31.0628,76.1643,31.0628,67.568,29.1651,115.4027,29.1651,58.4822,33.3463,32.4463,95.4158,95.4345,0.0,0.0,0.0,0.0,0.0,13.7273,0.0,0.0,0.0,69.1116,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4714,1178.5,2.6925,3.4719,4.9896,3.6927,4.5,5.4034,4.4648,2.9757,35.3854,27.9775,92.4997,28.0369,87.4546,29.5467,112.7438,29.5467,59.9235,30.9572,30.0572,95.5057,95.5243,0.0,33.5522,0.0,0.0,48.9172,18.0868,0.0,0.0,0.0,91.2428,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4715,1178.75,2.7248,3.4951,5.1273,3.8237,4.5,5.3351,4.1466,2.9757,35.4032,28.0035,92.5923,28.0627,87.5547,29.5771,112.7742,29.5771,59.6681,30.9823,30.0823,95.4724,95.4911,0.0,33.5114,0.0,0.0,48.8778,18.0868,0.0,0.0,0.0,91.2715,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
14310,3577.5,3.62,0.5887,4.6476,3.5349,4.5,5.5,3.0466,2.9783,38.364,20.847,87.4253,20.9025,84.0712,26.9175,106.6934,26.8018,72.2895,41.9446,22.5617,89.8738,89.8909,0.0,32.2645,0.0,0.0,46.8595,21.9295,0.0,31.3608,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14311,3577.75,3.6411,0.5416,4.7587,3.5864,4.5,5.5,3.196,2.9758,35.5093,25.54,89.2348,25.6024,85.3912,24.8857,104.6597,24.7733,71.8986,28.6568,27.7568,95.2737,95.2923,0.0,34.0546,0.0,0.0,48.7197,21.9295,0.0,30.8767,0.0,109.6443,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5632,1408.0,2.0936,4.6824,5.1827,3.9707,4.5,5.5,3.2773,2.9751,34.7059,29.8759,73.7361,29.8352,86.9197,23.0624,100.5423,22.9547,72.3489,32.359,31.459,96.7736,96.7927,0.0,0.0,0.0,0.0,50.1305,24.0814,0.0,30.1877,0.0,71.6926,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5633,1408.25,2.0904,4.7396,5.0969,4.0465,4.5,5.5,3.4496,2.9751,34.7095,29.9216,73.6503,29.8809,86.9873,23.0693,100.549,22.9618,72.4785,32.4027,31.5027,96.7669,96.786,0.0,0.0,0.0,0.0,50.1193,24.0814,0.0,30.1499,0.0,71.3233,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
10381,2595.25,3.9327,1.2893,5.3507,3.8187,4.5,5.4125,3.451,2.9766,36.4374,30.9584,76.0416,30.9584,68.8086,27.3951,114.5917,27.2778,71.9318,33.3235,32.4235,93.5304,93.5485,0.0,0.0,0.0,0.0,0.0,12.1008,0.0,31.6033,0.0,83.5972,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10382,2595.5,3.957,1.5111,5.2912,3.6214,4.5,5.5,3.6887,2.9767,36.4809,31.1099,75.982,31.1099,68.6113,27.7146,114.9054,27.6076,77.3511,33.4709,32.5709,93.4484,93.4665,0.0,0.0,0.0,0.0,0.0,12.1008,0.0,30.0797,0.0,82.9165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2136,534.0,1.7782,4.3873,4.5432,3.1565,4.5,4.8482,2.3447,2.9754,35.0592,29.729,75.3329,29.6895,88.3322,24.7419,110.4246,24.6258,69.8553,32.2243,31.3243,96.1151,96.1339,0.0,0.0,0.0,0.0,49.3255,14.7388,0.0,31.4362,0.0,74.941,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2137,534.25,1.8031,4.4553,4.4851,3.3258,4.5,4.9294,2.5257,2.9755,35.0792,29.7893,75.2748,29.7499,88.4686,24.7754,110.458,24.6595,69.984,32.2829,31.3829,96.0777,96.0966,0.0,0.0,0.0,0.0,49.2857,14.7388,0.0,31.4085,0.0,74.6904,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
10562,2640.5,3.1362,3.766,4.2494,3.1905,4.5,5.5,2.0873,2.9758,35.4655,28.2179,91.36,28.281,86.5269,25.1705,107.9041,25.0574,71.8093,31.2104,30.3104,95.3558,95.3744,0.0,34.3856,0.0,0.0,49.5325,18.7266,0.0,30.988,0.0,90.1472,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10563,2640.75,3.1332,3.7825,4.3833,3.2944,4.5,5.5,2.2678,2.9758,35.4654,28.2349,91.4479,28.2978,86.6061,25.1758,107.9093,25.0629,71.945,31.2256,30.3256,95.3559,95.3745,0.0,34.3433,0.0,0.0,49.5,18.7266,0.0,30.9493,0.0,90.0227,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
11750,2937.5,3.8589,4.3607,3.7571,4.2263,4.5,5.5,4.461,2.9755,35.1384,29.8817,71.5227,29.8411,87.0345,23.5645,97.6304,23.4531,71.0706,32.4124,31.5124,95.9673,95.9861,0.0,0.0,0.0,0.0,50.0749,26.9309,0.0,30.7291,0.0,80.2339,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11751,2937.75,3.8208,4.4408,3.6632,4.2974,4.5,5.5,4.5207,2.9755,35.1283,29.9364,71.4288,29.8958,87.1011,23.5434,97.6092,23.4321,71.1121,32.4636,31.5636,95.9861,96.005,0.0,0.0,0.0,0.0,50.0688,26.9309,0.0,30.7103,0.0,79.639,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
14153,3538.25,4.3636,3.2976,3.0927,4.3296,4.5,5.0059,2.1613,2.9773,37.17,26.3542,69.1228,26.3146,84.818,25.7976,105.0957,25.6754,67.8273,40.8256,27.7253,92.1462,92.1639,0.0,0.0,0.0,0.0,49.3983,22.4015,0.0,32.3157,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14154,3538.5,4.4118,3.1665,2.9828,4.2868,4.5,5.0558,2.2056,2.9773,37.1965,23.0088,85.696,23.0755,84.0156,25.843,105.141,25.7208,67.8735,40.8678,24.7741,92.0959,92.1136,0.0,34.6577,0.0,0.0,48.0989,22.4015,0.0,32.3154,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1057,264.25,0.8712,2.0334,4.0228,4.3714,4.5,5.5,2.5649,2.9742,33.6165,26.4402,88.0978,26.5092,86.0408,21.7519,100.0025,21.6433,70.6136,29.4,28.5,98.7944,98.814,0.0,35.2567,0.0,0.0,48.8567,23.3834,0.0,30.3181,0.0,83.8588,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1058,264.5,0.8502,2.0327,4.1337,4.4198,4.5,5.5,2.695,2.9741,33.6066,26.4404,88.169,26.5091,86.0762,21.7402,99.9907,21.6318,70.7089,29.3985,28.4985,98.8127,98.8323,0.0,35.2155,0.0,0.0,48.8378,23.3834,0.0,30.2854,0.0,83.7352,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
758,189.5,1.012,4.9036,3.0874,4.203,4.5,5.5,4.5303,2.9742,33.6759,28.8318,86.7188,28.9108,85.4941,20.4936,91.7274,20.3832,68.504,31.7383,30.8383,98.6845,98.7041,0.0,37.3653,0.0,0.0,50.3851,29.0536,0.0,30.5771,0.0,64.7755,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
759,189.75,0.9923,4.8428,3.1916,4.1837,4.5,5.5,4.451,2.9742,33.66,28.7827,86.7714,28.8613,85.4676,20.4684,91.7022,20.358,68.4349,31.6893,30.7893,98.7139,98.7335,0.0,37.3102,0.0,0.0,50.3735,29.0536,0.0,30.5904,0.0,65.0192,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
13530,3382.5,3.5194,2.4527,3.4794,3.0893,4.5,5.5,2.3944,2.9767,36.4574,22.3251,85.4001,22.3906,83.3745,24.2161,100.3209,24.0965,67.5695,39.8092,24.0865,93.4927,93.5108,0.0,34.4256,0.0,0.0,48.0751,25.2786,0.0,31.9423,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13531,3382.75,3.5614,2.2339,3.5736,3.0809,4.5,5.5,2.3514,2.9767,36.4804,22.1285,85.3957,22.1934,83.3186,24.2513,100.3561,24.1315,67.5417,39.8456,23.8872,93.4495,93.4675,0.0,34.3111,0.0,0.0,47.998,25.2786,0.0,31.9602,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3184,796.0,4.3073,2.265,4.9888,3.1129,4.5,5.1712,2.9137,2.9769,36.7008,31.6761,77.1553,31.6761,66.8272,27.4879,113.9029,27.369,71.2067,34.026,33.126,93.0336,93.0516,0.0,0.0,0.0,0.0,0.0,13.5387,0.0,31.8382,0.0,81.0701,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3185,796.25,4.3218,2.4336,4.956,3.0912,4.5,5.2617,3.1266,2.9766,36.4109,28.9519,77.1224,28.9128,88.087,27.3284,113.743,27.21,71.3212,31.5861,30.6861,93.5803,93.5984,0.0,0.0,0.0,0.0,49.0461,13.5387,0.0,31.7597,0.0,97.4476,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
16916,4229.0,1.6629,5.4464,4.6313,3.1226,4.5,5.2011,3.6595,2.9761,35.8545,30.8008,75.4867,30.7616,89.7788,29.6199,114.3223,29.6199,58.6144,33.2954,32.3954,94.6266,94.645,0.0,0.0,0.0,0.0,49.1289,16.0986,0.0,0.0,0.0,75.0463,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16917,4229.25,1.7493,5.4719,4.5742,3.3356,4.5,5.1203,3.3064,2.9789,39.0988,28.6112,75.4296,28.5732,89.2322,32.7434,117.4458,32.7434,58.3267,42.8266,29.9746,88.4651,88.4818,0.0,0.0,0.0,0.0,48.2517,16.0986,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
16019,4004.75,0.6178,4.1766,3.7889,3.2982,4.5,5.5,3.5776,2.9744,33.8904,31.0059,68.2588,31.0059,60.6197,21.5278,99.6864,21.4153,68.5005,33.2037,32.3037,98.2876,98.3071,0.0,0.0,0.0,0.0,0.0,23.47,0.0,30.8887,0.0,50.4025,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16020,4005.0,0.624,4.2817,3.6662,3.0027,4.5,5.5,3.546,2.9742,33.6865,29.243,70.4643,29.2014,85.0764,20.9164,95.9157,20.8055,68.6488,31.6905,30.7905,98.665,98.6846,0.0,0.0,0.0,0.0,50.7415,26.1874,0.0,30.661,0.0,63.8796,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
14568,3642.0,3.055,1.4699,4.5625,3.4557,4.5,5.0589,2.4012,2.9899,22.4901,26.9755,73.2269,26.9362,85.7972,21.6173,99.2431,21.5031,67.658,29.4924,28.5924,118.7157,0.0,0.0,0.0,0.0,0.0,49.211,23.9544,0.0,31.1648,0.0,78.8783,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14569,3642.25,2.9513,1.5481,4.4779,3.5264,4.5,5.1091,2.4509,2.9899,22.4436,27.0187,73.1423,26.9794,85.8603,21.5626,99.1883,21.4485,67.6926,29.5306,28.6306,118.7963,0.0,0.0,0.0,0.0,0.0,49.2005,23.9544,0.0,31.1385,0.0,78.0372,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
3982,995.5,4.0167,2.5137,3.5617,3.3188,4.5,5.5,3.3155,2.9773,37.2356,22.4138,85.7699,22.4784,83.5908,25.5138,103.088,25.3967,70.1394,40.7855,24.1717,92.0217,92.0394,0.0,34.2579,0.0,0.0,48.005,24.002,0.0,31.5776,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3983,995.75,4.0717,2.2954,3.6587,3.3121,4.5,5.5,3.3662,2.9774,37.2656,22.2178,85.7661,22.2819,83.5362,25.5652,103.1394,25.4481,70.1902,40.8332,23.9731,91.9648,91.9825,0.0,34.1427,0.0,0.0,47.9273,24.002,0.0,31.5778,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2109,527.25,0.9289,2.3367,3.7471,2.7103,4.5,5.5,2.3191,2.974,33.4607,26.7216,89.0283,26.7869,84.2945,21.8577,101.8591,21.7446,68.4824,29.668,28.768,99.0822,99.1019,0.0,34.8789,0.0,0.0,49.9139,21.7029,0.0,30.9922,0.0,80.7776,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2110,527.5,0.9024,2.3261,3.8676,2.7254,4.5,5.5,2.3516,2.974,33.4471,26.7116,89.1001,26.7766,84.3032,21.8361,101.8375,21.7231,68.5032,29.6566,28.7566,99.1073,99.127,0.0,34.8309,0.0,0.0,49.9042,21.7029,0.0,30.9796,0.0,80.6859,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
15469,3867.25,2.9502,3.7101,5.2494,4.4454,4.5,5.3051,4.0025,2.9766,36.3955,32.2779,76.0286,32.2779,69.0845,30.902,117.2083,30.902,60.4292,34.5781,33.6781,93.6095,93.6276,0.0,0.0,0.0,0.0,0.0,13.6101,0.0,0.0,0.0,72.2954,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15470,3867.5,3.0154,3.9019,5.1912,4.2337,4.5,5.2453,3.7532,2.9767,36.4481,32.4204,75.9704,32.4204,68.8727,30.9778,117.2841,30.9778,60.2232,34.7177,33.8177,93.5103,93.5284,0.0,0.0,0.0,0.0,0.0,13.6101,0.0,0.0,0.0,71.7537,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2362,590.5,0.9565,3.1835,5.2522,3.858,4.5,5.5,4.1965,2.9743,33.8235,28.4406,73.7064,28.4004,86.1183,21.9168,100.2792,21.8073,70.3216,30.9295,30.0295,98.4116,98.4311,0.0,0.0,0.0,0.0,49.8057,23.2807,0.0,30.4575,0.0,73.1857,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2363,590.75,0.9463,3.2455,5.1654,3.911,4.5,5.5,4.2393,2.9743,33.8241,28.4881,73.6195,28.4479,86.1698,21.9122,100.2746,21.8028,70.354,30.9747,30.0747,98.4105,98.43,0.0,0.0,0.0,0.0,49.8037,23.2807,0.0,30.4463,0.0,72.7628,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
16190,4047.5,3.4896,0.6681,4.8084,3.9676,4.5,5.4181,4.4761,2.99,22.8737,25.2536,90.5598,25.3114,86.0107,27.4549,105.5175,27.4549,58.5582,28.235,27.335,118.0508,0.0,0.0,33.068,0.0,0.0,48.2298,23.4999,0.0,0.0,0.0,93.7282,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16191,4047.75,3.3938,0.701,4.9346,4.0474,4.5,5.3341,4.0753,2.99,22.824,25.2767,90.6455,25.3343,86.0746,27.389,105.4516,27.389,58.239,28.2532,27.3532,118.1371,0.0,0.0,33.029,0.0,0.0,48.2076,23.4999,0.0,0.0,0.0,93.1296,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
9698,2424.5,4.076,1.4537,4.0708,2.6021,4.5,5.5,2.699,2.9909,25.9267,21.4655,86.0726,21.5263,83.0087,25.4191,105.698,25.3046,71.3715,38.3584,23.2092,112.7094,0.0,0.0,33.5001,0.0,0.0,47.802,21.423,0.0,31.1908,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9699,2424.75,4.0702,1.2379,4.1672,2.6109,4.5,5.5,2.836,2.9909,25.922,21.2725,86.0682,21.3327,82.9652,25.4197,105.6985,25.3055,71.4753,38.353,23.0135,112.7176,0.0,0.0,33.3844,0.0,0.0,47.7194,21.423,0.0,31.1605,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7404,1851.0,2.5693,3.7383,5.2512,4.0311,4.5,5.4722,4.6646,2.9762,35.9326,29.649,76.353,29.6108,89.9161,30.2901,116.5754,30.2901,60.4322,32.2065,31.3065,94.4801,94.4985,0.0,0.0,0.0,0.0,48.4428,13.646,0.0,0.0,0.0,86.4658,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7405,1851.25,2.6252,3.8392,5.198,4.235,4.5,5.4095,4.3684,2.9762,35.9703,29.7398,76.2998,29.7016,90.0843,30.3488,116.6341,30.3488,60.1954,32.2955,31.3955,94.4092,94.4276,0.0,0.0,0.0,0.0,48.4011,13.646,0.0,0.0,0.0,86.2264,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
568,142.0,2.7189,3.4694,3.3488,3.1991,4.5,5.5,4.412,2.9768,36.5737,23.2906,86.5938,23.3544,83.2344,23.9858,98.908,23.8732,70.8963,39.6942,25.056,93.2734,93.2914,0.0,34.2894,0.0,0.0,48.671,26.2504,0.0,30.9072,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
569,142.25,2.7771,3.2492,3.4545,3.148,4.5,5.5,4.4618,2.9768,36.6052,23.0913,86.5906,23.1545,83.1481,24.0398,98.962,23.9272,70.947,39.7444,24.8541,93.2139,93.232,0.0,34.1722,0.0,0.0,48.6103,26.2504,0.0,30.9082,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4696,1174.0,3.0103,3.1631,3.2097,3.0304,4.5,5.5,3.8235,2.9753,34.8673,28.8247,69.4146,28.7832,84.8685,23.3523,99.6609,23.2405,70.6136,31.3818,30.4818,96.4731,96.492,0.0,0.0,0.0,0.0,50.6361,25.1024,0.0,30.8025,0.0,83.9827,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4697,1174.25,2.9824,3.2516,3.1013,3.0384,4.5,5.5,3.8899,2.9753,34.8614,28.8854,69.3062,28.8439,84.8896,23.3379,99.6464,23.2261,70.6617,31.4391,30.5391,96.4839,96.5029,0.0,0.0,0.0,0.0,50.6559,25.1024,0.0,30.7838,0.0,83.4125,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2672,668.0,1.6504,2.1538,3.8379,2.9751,4.5,5.5,2.6881,2.9895,20.9315,27.1054,70.8772,27.065,84.4791,19.6994,96.2514,19.5875,66.9584,29.5403,28.6403,121.4042,0.0,0.0,0.0,0.0,0.0,49.9619,24.8946,0.0,30.8032,0.0,62.3766,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2673,668.25,1.5421,2.1868,3.7371,2.984,4.5,5.5,2.621,2.9895,20.8793,27.1224,70.7763,27.0819,84.4901,19.6331,96.1851,19.5212,66.8915,29.5535,28.6535,121.4939,0.0,0.0,0.0,0.0,0.0,49.965,24.8946,0.0,30.8034,0.0,61.5718,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
7676,1919.0,4.0263,2.4018,3.4127,2.8133,4.5,5.5,4.2667,2.9907,25.2729,22.3733,87.0391,22.4333,83.1856,24.0223,99.572,23.9089,70.5066,37.8464,24.1206,113.8608,0.0,0.0,33.4641,0.0,0.0,48.2011,25.7387,0.0,31.0338,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7677,1919.25,3.9933,2.1851,3.5225,2.8067,4.5,5.5,4.3019,2.9907,25.2463,22.1791,87.037,22.2385,83.1316,23.9937,99.5434,23.8804,70.5281,37.8153,23.9237,113.9074,0.0,0.0,33.3458,0.0,0.0,48.1245,25.7387,0.0,31.019,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
17380,4345.0,0.9013,1.962,4.7968,3.6915,4.5,5.4641,2.6122,2.9747,34.2607,26.4672,92.0104,26.5243,87.4104,23.3779,107.5124,23.2653,70.2755,29.4109,28.5109,97.6013,97.6206,0.0,32.92,0.0,0.0,48.1283,16.9653,0.0,30.9111,0.0,88.506,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17381,4345.25,0.9119,1.9819,4.9332,3.8351,4.5,5.5,2.855,2.9747,34.2742,26.4895,92.1004,26.5465,87.5175,23.6401,107.7699,23.5361,74.7192,29.4322,28.5322,97.5761,97.5954,0.0,32.8776,0.0,0.0,48.0821,16.9653,0.0,29.6285,0.0,88.5127,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
